"ROI_ID","CHAPTER_PRIMARY_CODE","ACCOUNT_CLASS_NAME"
91323519,"NRRO","Individual"
91712307,"NRRO","Individual"
92554971,"NRRO","Individual"
91879643,"NRRO","Individual"
91995340,"NRRO","Individual"
91995373,"NRRO","Individual"
92042175,"NRRO","Individual"
92042415,"NRRO","Individual"
92374826,"NRRO","Individual"
92397561,"NRRO","Individual"
92779925,"NRRO","Individual"
92780220,"NRRO","Individual"
91714915,"NRRO","Individual"
92377449,"NRRO","Individual"
92377902,"NRRO","Individual"
92709609,"NRRO","Individual"
91717496,"NRRO","Individual"
100376017,"NRRO","Individual"
93656155,"NRRO","Individual"
93681286,"NRRO","Individual"
93701290,"NRRO","Individual"
91665968,"NRRO","Individual"
92631456,"NRRO","Individual"
91659201,"NRRO","Individual"
92244474,"NRRO","Individual"
92397801,"NRRO","Individual"
92878909,"NRRO","Individual"
92047828,"NRRO","Individual"
92441229,"NRRO","Individual"
92810969,"NRRO","Individual"
92811306,"NRRO","Individual"
92294479,"NRRO","Individual"
92294487,"NRRO","Individual"
91357327,"NRRO","Individual"
93962991,"NRRO","Individual"
92064302,"NRRO","Individual"
92076819,"NRRO","Individual"
92312990,"NRRO","Individual"
92615483,"NRRO","Individual"
92615525,"NRRO","Individual"
92047935,"NRRO","Individual"
92175033,"NRRO","Individual"
92563238,"NRRO","Individual"
92882075,"NRRO","Individual"
92036193,"NRRO","Individual"
91368522,"NRRO","Individual"
92553932,"NRRO","Individual"
91348193,"NRRO","Individual"
92610104,"NRRO","Individual"
91878256,"NRRO","Individual"
91878942,"NRRO","Individual"
92779099,"NRRO","Individual"
91714071,"NRRO","Individual"
92274463,"NRRO","Individual"
19831593,"NRRO","Individual"
19525864,"NRRO","Individual"
17829532,"NRRO","Individual"
20238747,"NRRO","Individual"
21048194,"NRRO","Individual"
21048277,"NRRO","Individual"
20497905,"NRRO","Individual"
20967014,"NRRO","Individual"
21323241,"NRRO","Individual"
20682472,"NRRO","Individual"
20092557,"NRRO","Individual"
20092573,"NRRO","Individual"
20466892,"NRRO","Individual"
19744093,"NRRO","Individual"
19744119,"NRRO","Individual"
19744135,"NRRO","Individual"
20458642,"NRRO","Individual"
19881911,"NRRO","Individual"
19740927,"NRRO","Individual"
19740943,"NRRO","Individual"
19979020,"NRRO","Individual"
19974864,"NRRO","Individual"
19851104,"NRRO","Individual"
18428128,"NRRO","Individual"
20879755,"NRRO","Individual"
20979753,"NRRO","Individual"
21261672,"NRRO","Individual"
20225090,"NRRO","Individual"
19308394,"NRRO","Individual"
19771559,"NRRO","Individual"
19845551,"NRRO","Individual"
17909136,"NRRO","Individual"
18086652,"NRRO","Individual"
18552109,"NRRO","Individual"
20855649,"NRRO","Individual"
20783213,"NRRO","Individual"
20934154,"NRRO","Individual"
20066908,"NRRO","Individual"
19676865,"NRRO","Individual"
20134029,"NRRO","Individual"
19695477,"NRRO","Individual"
18465203,"NRRO","Individual"
18407742,"NRRO","Individual"
18264861,"NRRO","Individual"
18226852,"NRRO","Individual"
18169920,"NRRO","Individual"
18340018,"NRRO","Individual"
18418657,"NRRO","Individual"
17910894,"NRRO","Individual"
20796645,"NRRO","Individual"
20427696,"NRRO","Individual"
20841474,"NRRO","Individual"
20587135,"NRRO","Individual"
100382254,"NRRO","Individual"
21109855,"NRRO","Individual"
20328845,"NRRO","Individual"
20079570,"NRRO","Individual"
19900752,"NRRO","Individual"
20295291,"NRRO","Individual"
19723345,"NRRO","Individual"
20420352,"NRRO","Individual"
20420436,"NRRO","Individual"
19872944,"NRRO","Individual"
18628107,"NRRO","Individual"
18619536,"NRRO","Individual"
18047985,"NRRO","Individual"
21069752,"NRRO","Individual"
20671616,"NRRO","Individual"
21148325,"NRRO","Individual"
20903803,"NRRO","Individual"
19706621,"NRRO","Individual"
19923713,"NRRO","Individual"
19971464,"NRRO","Individual"
20268975,"NRRO","Individual"
19613553,"NRRO","Individual"
20144903,"NRRO","Individual"
18611095,"NRRO","Individual"
17767989,"NRRO","Individual"
21433842,"NRRO","Individual"
21085741,"NRRO","Individual"
21331426,"NRRO","Individual"
20517678,"NRRO","Individual"
20775540,"NRRO","Individual"
21031844,"NRRO","Individual"
19611078,"NRRO","Individual"
20155206,"NRRO","Individual"
19788058,"NRRO","Individual"
19987890,"NRRO","Individual"
20232500,"NRRO","Individual"
20272167,"NRRO","Individual"
18361139,"NRRO","Individual"
20954764,"NRRO","Individual"
20954822,"NRRO","Individual"
20297305,"NRRO","Individual"
20257275,"NRRO","Individual"
20866570,"NRRO","Individual"
20966941,"NRRO","Individual"
20347282,"NRRO","Individual"
20802831,"NRRO","Individual"
20829479,"NRRO","Individual"
21212063,"NRRO","Individual"
20468203,"NRRO","Individual"
20468229,"NRRO","Individual"
19967751,"NRRO","Individual"
19745546,"NRRO","Individual"
20431615,"NRRO","Individual"
20196507,"NRRO","Individual"
18064873,"NRRO","Individual"
20547311,"NRRO","Individual"
20716700,"NRRO","Individual"
20688149,"NRRO","Individual"
20570917,"NRRO","Individual"
19800101,"NRRO","Individual"
19894930,"NRRO","Individual"
19917152,"NRRO","Individual"
18136341,"NRRO","Individual"
18551747,"NRRO","Individual"
18687731,"NRRO","Individual"
18586891,"NRRO","Individual"
21020482,"NRRO","Individual"
20737979,"NRRO","Individual"
21142120,"NRRO","Individual"
20567434,"NRRO","Individual"
19751379,"NRRO","Individual"
20166930,"NRRO","Individual"
19858687,"NRRO","Individual"
17922881,"NRRO","Individual"
18266668,"NRRO","Individual"
20428397,"NRRO","Individual"
20800876,"NRRO","Individual"
20428991,"NRRO","Individual"
20935698,"NRRO","Individual"
20935722,"NRRO","Individual"
20528030,"NRRO","Individual"
20503504,"NRRO","Individual"
20789632,"NRRO","Individual"
20796306,"NRRO","Individual"
20408639,"NRRO","Individual"
20303434,"NRRO","Individual"
19562990,"NRRO","Individual"
19600394,"NRRO","Individual"
19731728,"NRRO","Individual"
18426304,"NRRO","Individual"
18587139,"NRRO","Individual"
20685319,"NRRO","Individual"
21022116,"NRRO","Individual"
21040407,"NRRO","Individual"
20298105,"NRRO","Individual"
20647590,"NRRO","Individual"
19379015,"NRRO","Individual"
20038667,"NRRO","Individual"
20083044,"NRRO","Individual"
19947472,"NRRO","Individual"
18633974,"NRRO","Individual"
20483764,"NRRO","Individual"
21111190,"NRRO","Individual"
21229174,"NRRO","Individual"
21229190,"NRRO","Individual"
21089024,"NRRO","Individual"
20954665,"NRRO","Individual"
20864633,"NRRO","Individual"
20476982,"NRRO","Individual"
20135919,"NRRO","Individual"
19558857,"NRRO","Individual"
20232278,"NRRO","Individual"
19647064,"NRRO","Individual"
19521285,"NRRO","Individual"
19989060,"NRRO","Individual"
17977588,"NRRO","Individual"
17977596,"NRRO","Individual"
18461988,"NRRO","Individual"
17823618,"NRRO","Individual"
17812074,"NRRO","Individual"
21326764,"NRRO","Individual"
20782587,"NRRO","Individual"
20757787,"NRRO","Individual"
20360186,"NRRO","Individual"
19979384,"NRRO","Individual"
20216776,"NRRO","Individual"
20183596,"NRRO","Individual"
19569656,"NRRO","Individual"
19817931,"NRRO","Individual"
19986264,"NRRO","Individual"
18373563,"NRRO","Individual"
17774431,"NRRO","Individual"
21138102,"NRRO","Individual"
20318333,"NRRO","Individual"
20981478,"NRRO","Individual"
19560978,"NRRO","Individual"
19850031,"NRRO","Individual"
19833417,"NRRO","Individual"
19585959,"NRRO","Individual"
19806280,"NRRO","Individual"
100385107,"NRRO","Individual"
19914688,"NRRO","Individual"
20266029,"NRRO","Individual"
19691237,"NRRO","Individual"
18143784,"NRRO","Individual"
18513580,"NRRO","Individual"
21027883,"NRRO","Individual"
21271598,"NRRO","Individual"
20556916,"NRRO","Individual"
20870960,"NRRO","Individual"
21103262,"NRRO","Individual"
21028352,"NRRO","Individual"
20528576,"NRRO","Individual"
21016571,"NRRO","Individual"
20292207,"NRRO","Individual"
20246955,"NRRO","Individual"
19606870,"NRRO","Individual"
19966217,"NRRO","Individual"
20062741,"NRRO","Individual"
20175378,"NRRO","Individual"
19437441,"NRRO","Individual"
18400143,"NRRO","Individual"
17941253,"NRRO","Individual"
18460469,"NRRO","Individual"
21528914,"NRRO","Individual"
20857173,"NRRO","Individual"
21490875,"NRRO","Individual"
100382467,"NRRO","Individual"
24889701,"NRRO","Individual"
23227911,"NRRO","Individual"
22677645,"NRRO","Individual"
77119352,"NRRO","Individual"
70893508,"NRRO","Individual"
68475458,"NRRO","Individual"
24984692,"NRRO","Individual"
100385548,"NRRO","Individual"
22055990,"NRRO","Individual"
21673264,"NRRO","Individual"
22231617,"NRRO","Individual"
22231658,"NRRO","Individual"
23107287,"NRRO","Individual"
24017519,"NRRO","Individual"
24017543,"NRRO","Individual"
23903925,"NRRO","Individual"
23908742,"NRRO","Individual"
22353916,"NRRO","Individual"
22354013,"NRRO","Individual"
22354039,"NRRO","Individual"
22647846,"NRRO","Individual"
25132283,"NRRO","Individual"
23691819,"NRRO","Individual"
21681028,"NRRO","Individual"
24548778,"NRRO","Individual"
23053358,"NRRO","Individual"
75264044,"NRRO","Individual"
75267385,"NRRO","Individual"
25003245,"NRRO","Individual"
25003260,"NRRO","Individual"
23650500,"NRRO","Individual"
22231690,"NRRO","Individual"
22249841,"NRRO","Individual"
24664286,"NRRO","Individual"
24895286,"NRRO","Individual"
25007386,"NRRO","Individual"
22177497,"NRRO","Individual"
22177513,"NRRO","Individual"
22177711,"NRRO","Individual"
22177778,"NRRO","Individual"
22249908,"NRRO","Individual"
22250039,"NRRO","Individual"
24662090,"NRRO","Individual"
23225618,"NRRO","Individual"
66523655,"NRRO","Individual"
66524109,"NRRO","Individual"
65316978,"NRRO","Individual"
70919923,"NRRO","Individual"
21435987,"NRRO","Individual"
21315452,"NRRO","Individual"
23688575,"NRRO","Individual"
24076929,"NRRO","Individual"
23920333,"NRRO","Individual"
22230510,"NRRO","Individual"
22230650,"NRRO","Individual"
22230668,"NRRO","Individual"
22438998,"NRRO","Individual"
22439079,"NRRO","Individual"
24771578,"NRRO","Individual"
23445752,"NRRO","Individual"
100385284,"NRRO","Individual"
21571757,"NRRO","Individual"
21992490,"NRRO","Individual"
21992581,"NRRO","Individual"
21678115,"NRRO","Individual"
25288994,"NRRO","Individual"
25289034,"NRRO","Individual"
21274360,"NRRO","Individual"
23559347,"NRRO","Individual"
23746167,"NRRO","Individual"
22230809,"NRRO","Individual"
22230825,"NRRO","Individual"
24811523,"NRRO","Individual"
23126014,"NRRO","Individual"
67688689,"NRRO","Individual"
21516091,"NRRO","Individual"
21586615,"NRRO","Individual"
21559539,"NRRO","Individual"
22672323,"NRRO","Individual"
100385265,"NRRO","Individual"
23363542,"NRRO","Individual"
22158893,"NRRO","Individual"
22158968,"NRRO","Individual"
22159099,"NRRO","Individual"
24150971,"NRRO","Individual"
21321237,"NRRO","Individual"
21531181,"NRRO","Individual"
23987621,"NRRO","Individual"
22400105,"NRRO","Individual"
22505416,"NRRO","Individual"
22554653,"NRRO","Individual"
25289869,"NRRO","Individual"
23697915,"NRRO","Individual"
67813253,"NRRO","Individual"
74355389,"NRRO","Individual"
69487833,"NRRO","Individual"
21772033,"NRRO","Individual"
21660006,"NRRO","Individual"
24978827,"NRRO","Individual"
24978884,"NRRO","Individual"
24978926,"NRRO","Individual"
25009911,"NRRO","Individual"
23802663,"NRRO","Individual"
21952593,"NRRO","Individual"
22342828,"NRRO","Individual"
22343115,"NRRO","Individual"
22343156,"NRRO","Individual"
22343180,"NRRO","Individual"
24557936,"NRRO","Individual"
24089807,"NRRO","Individual"
23923758,"NRRO","Individual"
25099193,"NRRO","Individual"
25201971,"NRRO","Individual"
25311861,"NRRO","Individual"
23471832,"NRRO","Individual"
73277782,"NRRO","Individual"
69470730,"NRRO","Individual"
24211930,"NRRO","Individual"
24224461,"NRRO","Individual"
22748420,"NRRO","Individual"
23609332,"NRRO","Individual"
24454852,"NRRO","Individual"
23230634,"NRRO","Individual"
23230758,"NRRO","Individual"
21635784,"NRRO","Individual"
22699193,"NRRO","Individual"
75209932,"NRRO","Individual"
77320372,"NRRO","Individual"
18458828,"NRRO","Individual"
22103253,"NRRO","Individual"
23093305,"NRRO","Individual"
24889032,"NRRO","Individual"
23653736,"NRRO","Individual"
24821175,"NRRO","Individual"
24956328,"NRRO","Individual"
24959959,"NRRO","Individual"
24894958,"NRRO","Individual"
23522345,"NRRO","Individual"
23428832,"NRRO","Individual"
21747316,"NRRO","Individual"
21747381,"NRRO","Individual"
23093370,"NRRO","Individual"
21350822,"NRRO","Individual"
23809627,"NRRO","Individual"
24610594,"NRRO","Individual"
22917181,"NRRO","Individual"
22891311,"NRRO","Individual"
23289218,"NRRO","Individual"
21619044,"NRRO","Individual"
23941081,"NRRO","Individual"
23704927,"NRRO","Individual"
22303374,"NRRO","Individual"
22303408,"NRRO","Individual"
22303473,"NRRO","Individual"
22303499,"NRRO","Individual"
68145325,"NRRO","Individual"
77129070,"NRRO","Individual"
76160118,"NRRO","Individual"
100385503,"NRRO","Individual"
24583650,"NRRO","Individual"
23269889,"NRRO","Individual"
21593488,"NRRO","Individual"
24149734,"NRRO","Individual"
22791511,"NRRO","Individual"
22588123,"NRRO","Individual"
24712069,"NRRO","Individual"
100385330,"NRRO","Individual"
22281901,"NRRO","Individual"
22282131,"NRRO","Individual"
22439376,"NRRO","Individual"
24770729,"NRRO","Individual"
24797052,"NRRO","Individual"
23445315,"NRRO","Individual"
21593777,"NRRO","Individual"
74090671,"NRRO","Individual"
74110503,"NRRO","Individual"
77162196,"NRRO","Individual"
22354393,"NRRO","Individual"
24900250,"NRRO","Individual"
23314222,"NRRO","Individual"
22051361,"NRRO","Individual"
21741269,"NRRO","Individual"
21741327,"NRRO","Individual"
21677877,"NRRO","Individual"
21906979,"NRRO","Individual"
24144727,"NRRO","Individual"
23978471,"NRRO","Individual"
24026296,"NRRO","Individual"
22312912,"NRRO","Individual"
25017518,"NRRO","Individual"
23431034,"NRRO","Individual"
23413040,"NRRO","Individual"
23413065,"NRRO","Individual"
23413081,"NRRO","Individual"
22159255,"NRRO","Individual"
22159297,"NRRO","Individual"
22159339,"NRRO","Individual"
22159370,"NRRO","Individual"
22159578,"NRRO","Individual"
22159677,"NRRO","Individual"
22159719,"NRRO","Individual"
73660979,"NRRO","Individual"
69937381,"NRRO","Individual"
66234725,"NRRO","Individual"
22807630,"NRRO","Individual"
24999526,"NRRO","Individual"
22342802,"NRRO","Individual"
100385275,"NRRO","Individual"
24497679,"NRRO","Individual"
24452005,"NRRO","Individual"
23108574,"NRRO","Individual"
24140485,"NRRO","Individual"
25282351,"NRRO","Individual"
23466543,"NRRO","Individual"
23302169,"NRRO","Individual"
22031892,"NRRO","Individual"
22343255,"NRRO","Individual"
74676701,"NRRO","Individual"
24195208,"NRRO","Individual"
24959173,"NRRO","Individual"
24875361,"NRRO","Individual"
23673692,"NRRO","Individual"
23712599,"NRRO","Individual"
24868739,"NRRO","Individual"
23683006,"NRRO","Individual"
23803018,"NRRO","Individual"
23609647,"NRRO","Individual"
68881820,"NRRO","Individual"
68893023,"NRRO","Individual"
68904192,"NRRO","Individual"
65426579,"NRRO","Individual"
24146078,"NRRO","Individual"
22786453,"NRRO","Individual"
22928154,"NRRO","Individual"
24092504,"NRRO","Individual"
22439459,"NRRO","Individual"
22439475,"NRRO","Individual"
22439509,"NRRO","Individual"
22439541,"NRRO","Individual"
23124498,"NRRO","Individual"
23506504,"NRRO","Individual"
21772231,"NRRO","Individual"
21772256,"NRRO","Individual"
21772355,"NRRO","Individual"
100385386,"NRRO","Individual"
21295332,"NRRO","Individual"
22375125,"NRRO","Individual"
22475750,"NRRO","Individual"
22563001,"NRRO","Individual"
22563258,"NRRO","Individual"
76170927,"NRRO","Individual"
68965672,"NRRO","Individual"
68925197,"NRRO","Individual"
66580978,"NRRO","Individual"
21171558,"NRRO","Individual"
21580675,"NRRO","Individual"
22554372,"NRRO","Individual"
25125303,"NRRO","Individual"
23425267,"NRRO","Individual"
22093124,"NRRO","Individual"
22093157,"NRRO","Individual"
22093207,"NRRO","Individual"
22103766,"NRRO","Individual"
22103782,"NRRO","Individual"
22024616,"NRRO","Individual"
24467912,"NRRO","Individual"
24567422,"NRRO","Individual"
22924617,"NRRO","Individual"
22847883,"NRRO","Individual"
21662234,"NRRO","Individual"
21780242,"NRRO","Individual"
21780259,"NRRO","Individual"
23844624,"NRRO","Individual"
23989247,"NRRO","Individual"
24090805,"NRRO","Individual"
24090904,"NRRO","Individual"
22353833,"NRRO","Individual"
22514756,"NRRO","Individual"
22514814,"NRRO","Individual"
77815371,"NRRO","Individual"
67859314,"NRRO","Individual"
68539535,"NRRO","Individual"
24740987,"NRRO","Individual"
24833253,"NRRO","Individual"
24983314,"NRRO","Individual"
21514096,"NRRO","Individual"
22056071,"NRRO","Individual"
24995102,"NRRO","Individual"
22067870,"NRRO","Individual"
24468969,"NRRO","Individual"
24643991,"NRRO","Individual"
21609847,"NRRO","Individual"
21445846,"NRRO","Individual"
22641351,"NRRO","Individual"
22588180,"NRRO","Individual"
77919736,"NRRO","Individual"
75831578,"NRRO","Individual"
68691146,"NRRO","Individual"
68702802,"NRRO","Individual"
68439173,"NRRO","Individual"
24983348,"NRRO","Individual"
24983363,"NRRO","Individual"
24276610,"NRRO","Individual"
24205528,"NRRO","Individual"
22869689,"NRRO","Individual"
23781065,"NRRO","Individual"
22277404,"NRRO","Individual"
22277461,"NRRO","Individual"
68286244,"NRRO","Individual"
77894970,"NRRO","Individual"
76718170,"NRRO","Individual"
67849000,"NRRO","Individual"
67872085,"NRRO","Individual"
76050277,"NRRO","Individual"
69599660,"NRRO","Individual"
69534725,"NRRO","Individual"
74164880,"NRRO","Individual"
75459081,"NRRO","Individual"
72399058,"NRRO","Individual"
67984617,"NRRO","Individual"
68033430,"NRRO","Individual"
77393619,"NRRO","Individual"
77394062,"NRRO","Individual"
68946383,"NRRO","Individual"
68624600,"NRRO","Individual"
67716589,"NRRO","Individual"
69954741,"NRRO","Individual"
69966265,"NRRO","Individual"
69966331,"NRRO","Individual"
69966398,"NRRO","Individual"
65213175,"NRRO","Individual"
75546598,"NRRO","Individual"
68227156,"NRRO","Individual"
77626299,"NRRO","Individual"
77820413,"NRRO","Individual"
68666981,"NRRO","Individual"
68555176,"NRRO","Individual"
78115441,"NRRO","Individual"
78206091,"NRRO","Individual"
69670370,"NRRO","Individual"
66079179,"NRRO","Individual"
69634244,"NRRO","Individual"
76097450,"NRRO","Individual"
76097898,"NRRO","Individual"
74773326,"NRRO","Individual"
69465037,"NRRO","Individual"
77918613,"NRRO","Individual"
71799373,"NRRO","Individual"
71982607,"NRRO","Individual"
76267095,"NRRO","Individual"
68912500,"NRRO","Individual"
67817403,"NRRO","Individual"
67855072,"NRRO","Individual"
69064376,"NRRO","Individual"
69560464,"NRRO","Individual"
72406192,"NRRO","Individual"
69497493,"NRRO","Individual"
66530882,"NRRO","Individual"
74345182,"NRRO","Individual"
70018577,"NRRO","Individual"
70023577,"NRRO","Individual"
71916720,"NRRO","Individual"
68027861,"NRRO","Individual"
78240983,"NRRO","Individual"
68591395,"NRRO","Individual"
69429157,"NRRO","Individual"
77608735,"NRRO","Individual"
76101989,"NRRO","Individual"
65337321,"NRRO","Individual"
77054773,"NRRO","Individual"
75473397,"NRRO","Individual"
69443422,"NRRO","Individual"
66372996,"NRRO","Individual"
75224188,"NRRO","Individual"
68181122,"NRRO","Individual"
78115235,"NRRO","Individual"
68470806,"NRRO","Individual"
68461979,"NRRO","Individual"
77239978,"NRRO","Individual"
69415842,"NRRO","Individual"
65242588,"NRRO","Individual"
68341684,"NRRO","Individual"
67868216,"NRRO","Individual"
67978171,"NRRO","Individual"
68006600,"NRRO","Individual"
77233567,"NRRO","Individual"
72683576,"NRRO","Individual"
68298629,"NRRO","Individual"
74344441,"NRRO","Individual"
100382718,"NRRO","Individual"
68185800,"NRRO","Individual"
68186188,"NRRO","Individual"
68704030,"NRRO","Individual"
77127728,"NRRO","Individual"
76116771,"NRRO","Individual"
76116938,"NRRO","Individual"
67851139,"NRRO","Individual"
67865691,"NRRO","Individual"
77833101,"NRRO","Individual"
74814971,"NRRO","Individual"
68951011,"NRRO","Individual"
68951128,"NRRO","Individual"
68816149,"NRRO","Individual"
74480989,"NRRO","Individual"
73259582,"NRRO","Individual"
77490613,"NRRO","Individual"
72995376,"NRRO","Individual"
76953686,"NRRO","Individual"
78213014,"NRRO","Individual"
76154343,"NRRO","Individual"
69465672,"NRRO","Individual"
69489078,"NRRO","Individual"
66546995,"NRRO","Individual"
66606971,"NRRO","Individual"
75020370,"NRRO","Individual"
68788074,"NRRO","Individual"
68756196,"NRRO","Individual"
67719229,"NRRO","Individual"
73992794,"NRRO","Individual"
74439571,"NRRO","Individual"
70295977,"NRRO","Individual"
69675577,"NRRO","Individual"
67907527,"NRRO","Individual"
67919159,"NRRO","Individual"
72409980,"NRRO","Individual"
68549294,"NRRO","Individual"
75844589,"NRRO","Individual"
75845784,"NRRO","Individual"
74498395,"NRRO","Individual"
97817639,"NRRO","Individual"
75400572,"NRRO","Individual"
68735133,"NRRO","Individual"
74026790,"NRRO","Individual"
69539716,"NRRO","Individual"
71165088,"NRRO","Individual"
76563170,"NRRO","Individual"
78038452,"NRRO","Individual"
69139012,"NRRO","Individual"
67857441,"NRRO","Individual"
69609279,"NRRO","Individual"
65766396,"NRRO","Individual"
66255811,"NRRO","Individual"
71229959,"NRRO","Individual"
71332936,"NRRO","Individual"
68335249,"NRRO","Individual"
68370394,"NRRO","Individual"
69602258,"NRRO","Individual"
69602365,"NRRO","Individual"
66340985,"NRRO","Individual"
75008797,"NRRO","Individual"
75456491,"NRRO","Individual"
68528389,"NRRO","Individual"
76167592,"NRRO","Individual"
76955053,"NRRO","Individual"
67168773,"NRRO","Individual"
72682776,"NRRO","Individual"
76157775,"NRRO","Individual"
67799734,"NRRO","Individual"
75341776,"NRRO","Individual"
66230814,"NRRO","Individual"
66246232,"NRRO","Individual"
68138049,"NRRO","Individual"
68692482,"NRRO","Individual"
76267848,"NRRO","Individual"
77776128,"NRRO","Individual"
68897818,"NRRO","Individual"
75188789,"NRRO","Individual"
70699012,"NRRO","Individual"
77920320,"NRRO","Individual"
75837377,"NRRO","Individual"
68530468,"NRRO","Individual"
68557446,"NRRO","Individual"
69483030,"NRRO","Individual"
64593908,"NRRO","Individual"
72403918,"NRRO","Individual"
68348937,"NRRO","Individual"
68264274,"NRRO","Individual"
68301464,"NRRO","Individual"
76300920,"NRRO","Individual"
77449023,"NRRO","Individual"
68809763,"NRRO","Individual"
67718304,"NRRO","Individual"
74921792,"NRRO","Individual"
73939373,"NRRO","Individual"
77133445,"NRRO","Individual"
69617033,"NRRO","Individual"
75297259,"NRRO","Individual"
73852774,"NRRO","Individual"
68216043,"NRRO","Individual"
76041011,"NRRO","Individual"
67826545,"NRRO","Individual"
74079971,"NRRO","Individual"
74115312,"NRRO","Individual"
66238320,"NRRO","Individual"
75844068,"NRRO","Individual"
76092584,"NRRO","Individual"
77701886,"NRRO","Individual"
75604579,"NRRO","Individual"
71035372,"NRRO","Individual"
68357821,"NRRO","Individual"
68258334,"NRRO","Individual"
74332214,"NRRO","Individual"
100401359,"NRRO","Individual"
66381294,"NRRO","Individual"
68145986,"NRRO","Individual"
68183052,"NRRO","Individual"
77617843,"NRRO","Individual"
68392836,"NRRO","Individual"
68393263,"NRRO","Individual"
68860311,"NRRO","Individual"
68882604,"NRRO","Individual"
67545798,"NRRO","Individual"
67705210,"NRRO","Individual"
67711770,"NRRO","Individual"
74082199,"NRRO","Individual"
71224372,"NRRO","Individual"
75434084,"NRRO","Individual"
65411985,"NRRO","Individual"
67815928,"NRRO","Individual"
23159452,"NRRO","Individual"
22981419,"NRRO","Individual"
25087677,"NRRO","Individual"
22563399,"NRRO","Individual"
21582192,"NRRO","Individual"
21585393,"NRRO","Individual"
22039028,"NRRO","Individual"
22595961,"NRRO","Individual"
18455196,"NRRO","Individual"
24849275,"NRRO","Individual"
24726887,"NRRO","Individual"
23303324,"NRRO","Individual"
23523376,"NRRO","Individual"
24355943,"NRRO","Individual"
23157209,"NRRO","Individual"
22404156,"NRRO","Individual"
22404198,"NRRO","Individual"
25027848,"NRRO","Individual"
25002460,"NRRO","Individual"
23469091,"NRRO","Individual"
100383327,"NRRO","Individual"
22022479,"NRRO","Individual"
22022495,"NRRO","Individual"
22022503,"NRRO","Individual"
18613596,"NRRO","Individual"
18531855,"NRRO","Individual"
18074997,"NRRO","Individual"
18209486,"NRRO","Individual"
24835381,"NRRO","Individual"
23472905,"NRRO","Individual"
22297683,"NRRO","Individual"
24487340,"NRRO","Individual"
24446122,"NRRO","Individual"
24430993,"NRRO","Individual"
25314089,"NRRO","Individual"
25039512,"NRRO","Individual"
25088444,"NRRO","Individual"
23662760,"NRRO","Individual"
22387393,"NRRO","Individual"
24442915,"NRRO","Individual"
23181217,"NRRO","Individual"
22970578,"NRRO","Individual"
18446765,"NRRO","Individual"
18442848,"NRRO","Individual"
18022269,"NRRO","Individual"
24872137,"NRRO","Individual"
24872152,"NRRO","Individual"
23655368,"NRRO","Individual"
23554645,"NRRO","Individual"
23760010,"NRRO","Individual"
22303556,"NRRO","Individual"
24806259,"NRRO","Individual"
23382641,"NRRO","Individual"
21946835,"NRRO","Individual"
21863378,"NRRO","Individual"
21863386,"NRRO","Individual"
25255241,"NRRO","Individual"
22250344,"NRRO","Individual"
22250534,"NRRO","Individual"
23018831,"NRRO","Individual"
23018856,"NRRO","Individual"
23204803,"NRRO","Individual"
18400499,"NRRO","Individual"
18261180,"NRRO","Individual"
17842840,"NRRO","Individual"
100382754,"NRRO","Individual"
22439137,"NRRO","Individual"
22439202,"NRRO","Individual"
22439236,"NRRO","Individual"
22312987,"NRRO","Individual"
22609358,"NRRO","Individual"
24793457,"NRRO","Individual"
24325771,"NRRO","Individual"
24331027,"NRRO","Individual"
24384091,"NRRO","Individual"
22901235,"NRRO","Individual"
21286620,"NRRO","Individual"
21277363,"NRRO","Individual"
22450910,"NRRO","Individual"
22450936,"NRRO","Individual"
22450944,"NRRO","Individual"
22451090,"NRRO","Individual"
23190705,"NRRO","Individual"
17901208,"NRRO","Individual"
18553735,"NRRO","Individual"
24015802,"NRRO","Individual"
23866171,"NRRO","Individual"
22705172,"NRRO","Individual"
23734486,"NRRO","Individual"
23609985,"NRRO","Individual"
22178081,"NRRO","Individual"
100383302,"NRRO","Individual"
23913809,"NRRO","Individual"
22505770,"NRRO","Individual"
23492010,"NRRO","Individual"
23421357,"NRRO","Individual"
23319304,"NRRO","Individual"
100383477,"NRRO","Individual"
18036855,"NRRO","Individual"
18685024,"NRRO","Individual"
18729301,"NRRO","Individual"
24311342,"NRRO","Individual"
24096729,"NRRO","Individual"
23657547,"NRRO","Individual"
23758295,"NRRO","Individual"
24639254,"NRRO","Individual"
24653743,"NRRO","Individual"
23202781,"NRRO","Individual"
22007140,"NRRO","Individual"
22007181,"NRRO","Individual"
17919069,"NRRO","Individual"
17922402,"NRRO","Individual"
17885245,"NRRO","Individual"
17786450,"NRRO","Individual"
21868898,"NRRO","Individual"
21675814,"NRRO","Individual"
24485674,"NRRO","Individual"
22953582,"NRRO","Individual"
22375323,"NRRO","Individual"
24587974,"NRRO","Individual"
24589442,"NRRO","Individual"
23695331,"NRRO","Individual"
24213837,"NRRO","Individual"
24450009,"NRRO","Individual"
22864854,"NRRO","Individual"
18373803,"NRRO","Individual"
17867813,"NRRO","Individual"
22093405,"NRRO","Individual"
22093439,"NRRO","Individual"
22093447,"NRRO","Individual"
22231195,"NRRO","Individual"
22231211,"NRRO","Individual"
21234208,"NRRO","Individual"
24290363,"NRRO","Individual"
22595797,"NRRO","Individual"
22595813,"NRRO","Individual"
